customer_id,lead_date,product_searched,gender,nationality,province,dob,booking_date,product_booked,Booking_Price,Discount
308,2016-12-04,Economy,Male,India,Dubai,19/05/1955,,,,
309,2016-12-04,Economy,Male,Not Known,,,,,,
310,2016-12-04,Economy,Male,South Africa,Dubai,15/10/1988,2016-12-04,Economy,4000.0,380.0
311,2016-12-04,Business,Male,U.A.E.,Abu Dhabi,26/07/1989,2016-12-04,Business,8000.0,400.0
312,2016-12-04,Business,Male,Not Known,,13/12/1979,,,,
313,2016-12-04,Business,Male,U.A.E.,Abu Dhabi,26/10/1944,2016-12-04,Business,8000.0,680.0
314,2016-12-04,Premium_Economy,Male,India,Dubai,20/09/1986,2016-12-04,Premium_Economy,5000.0,310.0
315,2016-12-04,Business,Male,Bangladesh,Abu Dhabi,29/03/1986,,,,
316,2016-12-04,Economy,Male,India,Dubai,15/03/1982,,,,
317,2016-12-04,Business,Male,U.A.E.,Umm Al Quwain,14/02/1991,,,,
318,2016-12-04,Business,Male,Not Known,,,,,,
319,2016-12-04,Business,Male,U.A.E.,Dubai,31/05/1983,2016-12-04,Business,8000.0,310.0
320,2016-12-04,Economy,Male,Not Known,,,,,,
321,2016-12-04,Economy,Male,India,Abu Dhabi,25/08/1987,,,,
322,2016-12-04,Economy,Female,Egypt,Dubai,14/03/1979,2016-12-04,Economy,4000.0,700.0
323,2016-12-04,Economy,Male,India,Dubai,30/08/1970,,,,
324,2016-12-04,Premium_Economy,Male,India,Sharjah,05/04/1969,,,,
325,2016-12-04,Business,Male,Algeria,Abu Dhabi,26/10/1973,2016-12-04,Business,8000.0,140.0
326,2016-12-04,Economy,Male,India,Abu Dhabi,08/05/1985,,,,
327,2016-12-04,Premium_Economy,Male,Jordan,Dubai,15/08/1979,,,,
328,2016-12-04,Business,Male,U.A.E.,Dubai,02/07/1982,,,,
329,2016-12-04,Economy,Female,India,Sharjah,22/10/1970,,,,
330,2016-12-04,Economy,Male,Egypt,Dubai,14/07/1966,2016-12-04,Economy,4000.0,400.0
331,2016-12-04,Premium_Economy,Female,Egypt,Sharjah,25/09/1978,2016-12-04,Premium_Economy,5000.0,500.0
332,2016-12-04,Business,Female,Pakistan,Abu Dhabi,06/12/1983,2016-12-04,Business,8000.0,580.0
333,2016-12-04,Economy,Male,India,Sharjah,04/10/1974,,,,
334,2016-12-04,Business,Male,U.A.E.,Dubai,08/04/1981,2016-12-04,Business,8000.0,730.0
335,2016-12-04,Premium_Economy,Female,U.A.E.,Fujairah,04/12/1977,,,,
336,2016-12-04,Premium_Economy,Male,India,Dubai,,,,,
337,2016-12-04,Premium_Economy,Female,U.A.E.,Dubai,02/11/1983,2016-12-04,Premium_Economy,5000.0,430.0
338,2016-12-04,Economy,Male,U.A.E.,Abu Dhabi,,,,,
339,2016-12-05,Economy,Male,India,Sharjah,26/10/1981,2016-12-05,Economy,4000.0,350.0
340,2016-12-05,Business,Male,Not Known,Ajman,29/08/1978,,,,
341,2016-12-05,Economy,Male,Not Known,,,,,,
342,2016-12-05,Business,Male,U.A.E.,Fujairah,30/06/1990,,,,
343,2016-12-05,Premium_Economy,Female,Bangladesh,Dubai,04/07/1979,,,,
344,2016-12-05,Business,Male,U.A.E.,Abu Dhabi,20/02/1998,2016-12-05,Business,8000.0,900.0
345,2016-12-05,Economy,Male,Pakistan,Dubai,16/08/1980,,,,
346,2016-12-05,Economy,Male,India,Dubai,10/07/1900,,,,
347,2016-12-05,Economy,Male,Philippines,Dubai,28/04/1984,,,,
348,2016-12-05,Economy,Male,Not Known,,,,,,
349,2016-12-05,Economy,Male,India,Dubai,03/10/1967,2016-12-05,Economy,4000.0,800.0
350,2016-12-05,Premium_Economy,Female,U.A.E.,Ras Al Khaimah,22/04/1984,2016-12-05,Premium_Economy,5000.0,250.0
351,2016-12-05,Economy,Male,Egypt,Sharjah,03/10/1970,,,,
352,2016-12-05,Economy,Male,Egypt,Dubai,22/12/1990,2016-12-05,Economy,4000.0,160.0
353,2016-12-05,Business,Male,U.A.E.,Al-Ain,04/05/1955,,,,
354,2016-12-05,Business,Male,U.A.E.,Dubai,28/05/1965,2016-12-05,Business,8000.0,540.0
355,2016-12-05,Business,Male,U.A.E.,Al-Ain,19/02/1984,,,,
356,2016-12-05,Premium_Economy,Male,Egypt,Dubai,03/05/1975,2016-12-05,Premium_Economy,5000.0,500.0
357,2016-12-05,Business,Male,U.A.E.,,09/07/1978,2016-12-05,Business,8000.0,670.0
358,2016-12-05,Economy,Male,India,Abu Dhabi,14/03/1985,2016-12-05,Economy,4000.0,380.0
359,2016-12-05,Economy,Male,U.A.E.,Abu Dhabi,04/08/1952,,,,
360,2016-12-05,Business,Male,U.A.E.,Fujairah,26/12/1988,2016-12-05,Business,8000.0,550.0
361,2016-12-05,Economy,Male,Not Known,,01/04/1980,,,,
362,2016-12-05,Business,Male,U.A.E.,Al-Ain,11/01/1998,2016-12-05,Business,8000.0,250.0
363,2016-12-05,Business,Male,Iraq,Ras Al Khaimah,23/01/1975,,,,
364,2016-12-05,Economy,Male,Bangladesh,Umm Al Quwain,02/01/1986,,,,
365,2016-12-05,Premium_Economy,Male,Not Known,,,,,,
366,2016-12-05,Economy,Male,India,Dubai,16/05/1985,2016-12-05,Economy,4000.0,290.0
367,2016-12-05,Economy,Female,Not Known,,25/03/1983,,,,
368,2016-12-05,Economy,Male,India,Abu Dhabi,07/12/1980,,,,
369,2016-12-05,Economy,Male,India,Fujairah,29/01/1984,,,,
370,2016-12-05,Business,Male,U.A.E.,Abu Dhabi,28/08/1965,,,,
371,2016-12-05,Business,Male,U.A.E.,Al-Ain,28/07/1960,,,,
372,2016-12-05,Business,Male,Sudan,Dubai,13/09/1965,2016-12-05,Business,8000.0,170.0
373,2016-12-05,Economy,Male,U.A.E.,Abu Dhabi,08/04/1992,,,,
374,2016-12-05,Business,Female,U.A.E.,Sharjah,12/04/1980,2016-12-05,Business,8000.0,250.0
375,2016-12-05,Business,Male,U.A.E.,Dubai,04/04/1986,,,,
376,2016-12-05,Economy,Male,U.A.E.,Dubai,09/08/1971,2016-12-05,Economy,4000.0,130.0
377,2016-12-05,Economy,Male,India,Sharjah,21/09/1975,2016-12-05,Economy,4000.0,300.0
378,2016-12-05,Economy,Female,Egypt,Abu Dhabi,28/05/1986,,,,
379,2016-12-05,Economy,Male,U.A.E.,Fujairah,20/01/1986,,,,
380,2016-12-05,Economy,Male,Jordan,Abu Dhabi,28/11/1978,2016-12-05,Economy,4000.0,300.0
381,2016-12-05,Premium_Economy,Male,Afghanistan,Dubai,22/08/1957,,,,
382,2016-12-05,Economy,Male,India,,28/11/1990,,,,
383,2016-12-05,Business,Male,U.A.E.,Fujairah,23/01/1987,2016-12-05,Business,8000.0,700.0
384,2016-12-05,Premium_Economy,Male,Jordan,Abu Dhabi,15/06/1965,,,,
385,2016-12-05,Business,Female,U.A.E.,Abu Dhabi,27/02/1977,,,,
386,2016-12-05,Business,Male,U.A.E.,Ras Al Khaimah,31/05/1989,,,,
387,2016-12-05,Economy,Male,India,Dubai,14/05/1974,,,,
388,2016-12-05,Business,Male,United Kingdom,Ras Al Khaimah,08/03/1993,,,,
389,2016-12-05,Business,Female,U.A.E.,Sharjah,08/12/1987,2016-12-05,Business,8000.0,570.0
390,2016-12-05,Premium_Economy,Female,Sudan,Dubai,29/09/1987,,,,
391,2016-12-05,Economy,Female,U.A.E.,Fujairah,08/06/1952,2016-12-05,Economy,4000.0,270.0
392,2016-12-05,Premium_Economy,Female,U.A.E.,Al-Ain,01/08/1981,2016-12-05,Premium_Economy,5000.0,700.0
393,2016-12-05,Business,Male,U.A.E.,,13/09/1976,,,,
394,2016-12-05,Economy,Male,U.A.E.,Dubai,29/10/1977,2016-12-05,Economy,4000.0,300.0
395,2016-12-05,Business,Female,Not Known,,17/02/1979,,,,
396,2016-12-05,Premium_Economy,Male,Philippines,Abu Dhabi,26/11/1981,,,,
397,2016-12-05,Business,Male,U.A.E.,Al-Ain,27/08/1992,,,,
398,2016-12-05,Business,Male,India,Dubai,14/11/1966,,,,
399,2016-12-05,Business,Male,U.A.E.,Abu Dhabi,15/02/1986,,,,
400,2016-12-05,Premium_Economy,Male,Egypt,,,,,,
401,2016-12-05,Business,Male,Iran,Dubai,07/01/1988,,,,
402,2016-12-05,Economy,Female,U.A.E.,Sharjah,24/07/1958,2016-12-05,Economy,4000.0,320.0
403,2016-12-05,Business,Male,U.A.E.,Dubai,01/03/1988,,,,
404,2016-12-05,Economy,Male,U.A.E.,Sharjah,07/11/1971,,,,
405,2016-12-05,Economy,Female,Philippines,Ras Al Khaimah,06/11/1984,,,,
406,2016-12-05,Premium_Economy,Male,Not Known,,19/08/1956,,,,
407,2016-12-05,Premium_Economy,Male,Italy,Al-Ain,12/08/1971,2016-12-05,Premium_Economy,5000.0,280.0
408,2016-12-05,Economy,Male,India,Dubai,26/04/1988,,,,
409,2016-12-05,Economy,Male,Egypt,Sharjah,10/03/1971,2016-12-05,Economy,4000.0,0.0
410,2016-12-05,Premium_Economy,Male,Iceland,Dubai,28/11/1973,,,,
411,2016-12-06,Economy,Male,India,Dubai,30/07/1974,2016-12-06,Economy,4000.0,330.0
412,2016-12-06,Premium_Economy,Female,India,Dubai,13/11/1972,,,,
413,2016-12-06,Business,Male,U.A.E.,Fujairah,16/05/1967,2016-12-06,Business,8000.0,290.0
414,2016-12-06,Economy,Male,U.A.E.,Ajman,03/09/1984,,,,
415,2016-12-06,Business,Male,Syria,Abu Dhabi,11/03/1979,2016-12-06,Business,8000.0,720.0
416,2016-12-06,Business,Female,U.A.E.,Abu Dhabi,17/04/1953,2016-12-06,Business,8000.0,140.0
417,2016-12-06,Economy,Male,India,Sharjah,07/06/1991,,,,
418,2016-12-06,Business,Male,India,Dubai,24/10/1967,,,,
419,2016-12-06,Business,Male,Lebanon,Dubai,10/11/1964,,,,
420,2016-12-06,Business,Male,U.A.E.,Fujairah,26/12/1982,,,,
421,2016-12-06,Business,Female,U.A.E.,Dubai,25/07/1980,2016-12-06,Business,8000.0,510.0
422,2016-12-06,Economy,Male,India,Dubai,04/09/1973,,,,
423,2016-12-06,Economy,Male,India,Fujairah,08/10/1982,2016-12-06,Economy,4000.0,700.0
424,2016-12-06,Premium_Economy,Male,U.A.E.,Dubai,22/07/1972,2016-12-06,Premium_Economy,5000.0,360.0
425,2016-12-06,Business,Male,U.A.E.,Ras Al Khaimah,18/01/1974,2016-12-06,Business,8000.0,120.0
426,2016-12-06,Premium_Economy,Male,Bangladesh,Dubai,19/07/1972,2016-12-06,Premium_Economy,5000.0,150.0
427,2016-12-06,Business,Female,U.A.E.,Sharjah,10/06/1969,,,,
428,2016-12-06,Business,Female,U.A.E.,Dubai,19/08/1972,,,,
429,2016-12-06,Business,Male,Not Known,,,,,,
430,2016-12-06,Business,Male,India,Dubai,16/02/1988,,,,
431,2016-12-06,Economy,Male,U.A.E.,Dubai,11/01/1950,,,,
432,2016-12-06,Economy,Male,U.A.E.,Sharjah,08/06/1969,,,,
433,2016-12-06,Economy,Male,India,Al-Ain,07/04/1985,2016-12-06,Economy,4000.0,370.0
434,2016-12-06,Economy,Male,India,Sharjah,04/10/1990,2016-12-06,Economy,4000.0,170.0
435,2016-12-06,Business,Female,U.A.E.,Al-Ain,29/09/1983,,,,
436,2016-12-06,Economy,Male,Not Known,,20/06/1993,,,,
437,2016-12-06,Business,Male,U.A.E.,Fujairah,31/05/1993,2016-12-06,Business,8000.0,560.0
438,2016-12-06,Economy,Male,U.A.E.,Ajman,30/08/1960,,,,
439,2016-12-06,Business,Male,U.A.E.,Abu Dhabi,16/11/1980,,,,
440,2016-12-06,Business,Male,U.A.E.,Fujairah,08/04/1988,2016-12-06,Business,8000.0,490.0
441,2016-12-06,Business,Female,U.A.E.,Sharjah,15/07/1979,2016-12-06,Business,8000.0,900.0
442,2016-12-06,Economy,Male,Not Known,,,,,,
443,2016-12-06,Business,Male,U.A.E.,Dubai,18/10/1990,,,,
444,2016-12-06,Premium_Economy,Female,U.A.E.,Fujairah,29/04/1964,,,,
445,2016-12-06,Business,Male,U.A.E.,Al-Ain,,,,,
446,2016-12-06,Economy,Male,U.A.E.,Sharjah,15/09/1968,,,,
447,2016-12-06,Business,Male,U.A.E.,Ras Al Khaimah,05/10/1983,,,,
448,2016-12-06,Premium_Economy,Male,Not Known,,14/06/1977,,,,
449,2016-12-06,Business,Male,Not Known,,,,,,
450,2016-12-06,Business,Male,U.A.E.,Abu Dhabi,31/12/1995,,,,
451,2016-12-06,Premium_Economy,Male,India,Abu Dhabi,31/12/1959,,,,
452,2016-12-06,Business,Male,U.A.E.,Dubai,08/07/1975,,,,
453,2016-12-06,Premium_Economy,Female,United Kingdom,Dubai,03/06/1983,,,,
454,2016-12-06,Business,Male,U.A.E.,Dubai,22/08/1976,2016-12-06,Business,8000.0,340.0
455,2016-12-06,Business,Male,U.A.E.,Dubai,13/10/1949,2016-12-06,Business,8000.0,200.0
456,2016-12-06,Economy,Male,U.A.E.,Sharjah,26/11/1967,,,,
457,2016-12-06,Economy,Male,Sri Lanka,Dubai,11/03/1961,,,,
458,2016-12-06,Economy,Male,India,Abu Dhabi,04/04/1984,2016-12-06,Economy,4000.0,0.0
459,2016-12-06,Business,Female,U.A.E.,Ajman,18/10/1981,,,,
460,2016-12-06,Economy,Female,Tunisia,Abu Dhabi,07/10/1977,,,,
461,2016-12-06,Premium_Economy,Male,U.A.E.,Fujairah,22/08/1962,2016-12-06,Premium_Economy,5000.0,360.0
462,2016-12-06,Economy,Male,India,Dubai,13/07/1959,,,,
463,2016-12-06,Business,Male,U.A.E.,Ras Al Khaimah,11/11/1964,,,,
464,2016-12-07,Premium_Economy,Male,Tunisia,Dubai,20/02/1974,2016-12-07,Premium_Economy,5000.0,260.0
465,2016-12-07,Business,Male,U.A.E.,Abu Dhabi,11/10/1983,2016-12-07,Business,8000.0,460.0
466,2016-12-07,Business,Male,U.A.E.,Abu Dhabi,29/04/1981,,,,
467,2016-12-07,Economy,Male,India,Dubai,23/10/1980,,,,
468,2016-12-07,Economy,Male,Pakistan,Dubai,06/12/1982,,,,
469,2016-12-07,Economy,Male,U.A.E.,Abu Dhabi,19/08/1982,,,,
470,2016-12-07,Economy,Male,Iraq,Dubai,26/05/1968,,,,
471,2016-12-07,Premium_Economy,Female,Iran,Sharjah,19/10/1994,,,,
472,2016-12-07,Business,Male,Not Known,Dubai,08/11/1976,,,,
473,2016-12-07,Economy,Male,India,Dubai,29/01/1982,,,,
474,2016-12-07,Economy,Male,Egypt,Al-Ain,05/05/1984,2016-12-07,Economy,4000.0,0.0
475,2016-12-07,Business,Male,U.A.E.,Abu Dhabi,26/05/1946,,,,
476,2016-12-07,Business,Male,Pakistan,Sharjah,22/01/1958,,,,
477,2016-12-07,Business,Male,U.A.E.,Ajman,08/01/1977,2016-12-07,Business,8000.0,560.0
478,2016-12-07,Economy,Female,U.A.E.,Al-Ain,22/10/1993,,,,
479,2016-12-07,Economy,Male,Not Known,Dubai,,,,,
480,2016-12-07,Economy,Male,India,Abu Dhabi,08/04/1970,,,,
481,2016-12-07,Economy,Male,Egypt,Ajman,04/04/1978,,,,
482,2016-12-07,Premium_Economy,Male,India,Dubai,14/07/1981,,,,
483,2016-12-07,Business,Male,Not Known,,07/03/1980,,,,
484,2016-12-07,Business,Male,U.A.E.,Sharjah,15/02/1978,2016-12-07,Business,8000.0,320.0
485,2016-12-07,Business,Male,U.A.E.,Abu Dhabi,01/06/1984,,,,
486,2016-12-07,Business,Male,U.A.E.,Dubai,19/05/1960,2016-12-07,Business,8000.0,310.0
487,2016-12-07,Business,Male,U.A.E.,Sharjah,27/01/1971,2016-12-07,Business,8000.0,560.0
488,2016-12-07,Business,Male,U.A.E.,Sharjah,18/11/1997,,,,
489,2016-12-07,Economy,Male,India,Abu Dhabi,25/11/1986,2016-12-07,Economy,4000.0,800.0
490,2016-12-07,Economy,Male,U.A.E.,Abu Dhabi,07/03/1982,,,,
491,2016-12-07,Business,Male,U.A.E.,Dubai,26/11/1981,,,,
492,2016-12-07,Economy,Male,U.A.E.,Abu Dhabi,21/02/1973,,,,
493,2016-12-07,Business,Female,China,Dubai,,,,,
494,2016-12-07,Premium_Economy,Female,Iraq,Ras Al Khaimah,02/04/1992,,,,
495,2016-12-07,Business,Male,U.A.E.,Ras Al Khaimah,13/07/1993,2016-12-07,Business,8000.0,580.0
496,2016-12-07,Business,Male,Saudi Arabia,Dubai,19/07/1980,,,,
497,2016-12-07,Premium_Economy,Male,Philippines,Dubai,13/10/1978,,,,
498,2016-12-07,Premium_Economy,Male,Jordan,Sharjah,10/01/1962,,,,
499,2016-12-07,Business,Male,Lebanon,Sharjah,,,,,
500,2016-12-07,Business,Male,Pakistan,Abu Dhabi,02/12/1982,2016-12-07,Business,8000.0,750.0
501,2016-12-07,Business,Male,U.A.E.,Dubai,14/11/1985,,,,
502,2016-12-07,Economy,Female,Yemen,Dubai,18/01/1994,,,,
503,2016-12-07,Economy,Male,India,Al-Ain,29/12/1984,,,,
504,2016-12-07,Economy,Male,India,Dubai,05/01/1971,,,,
505,2016-12-07,Business,Male,Pakistan,Dubai,14/11/1975,,,,
506,2016-12-07,Business,Male,U.A.E.,Abu Dhabi,06/08/1990,2016-12-07,Business,8000.0,640.0
507,2016-12-07,Business,Male,U.A.E.,Dubai,01/12/1975,,,,
508,2016-12-07,Premium_Economy,Female,Egypt,Dubai,09/05/1984,2016-12-07,Premium_Economy,5000.0,180.0
509,2016-12-07,Business,Female,India,Abu Dhabi,11/09/1981,,,,
510,2016-12-07,Premium_Economy,Female,Philippines,Dubai,24/05/1994,,,,
511,2016-12-07,Business,Male,U.A.E.,Ras Al Khaimah,10/12/1979,,,,
512,2016-12-07,Business,Male,U.A.E.,Sharjah,05/07/1985,,,,
513,2016-12-07,Economy,Male,India,Ajman,01/07/1964,2016-12-07,Economy,4000.0,280.0
514,2016-12-07,Premium_Economy,Male,U.A.E.,Abu Dhabi,03/08/1988,2016-12-07,Premium_Economy,5000.0,600.0
515,2016-12-07,Economy,Male,Egypt,Ras Al Khaimah,31/01/1976,,,,
516,2016-12-07,Premium_Economy,Male,Yemen,Dubai,07/03/1965,,,,
517,2016-12-07,Business,Female,U.A.E.,Al-Ain,19/06/1986,2016-12-07,Business,8000.0,240.0
518,2016-12-07,Business,Male,U.A.E.,Dubai,03/01/1973,,,,
519,2016-12-07,Premium_Economy,Male,U.A.E.,Ras Al Khaimah,16/12/1980,,,,
520,2016-12-07,Economy,Male,Egypt,Fujairah,29/12/1965,2016-12-07,Economy,4000.0,200.0
521,2016-12-07,Business,Male,U.A.E.,Abu Dhabi,12/10/1954,,,,
522,2016-12-07,Economy,Male,India,Dubai,30/11/1990,,,,
523,2016-12-07,Economy,Male,India,Ras Al Khaimah,01/03/1987,,,,
524,2016-12-07,Business,Male,U.A.E.,Sharjah,22/03/1993,2016-12-07,Business,8000.0,120.0
525,2016-12-07,Economy,Male,India,,07/07/1987,,,,
526,2016-12-07,Economy,Male,Pakistan,Ras Al Khaimah,01/09/1977,,,,
527,2016-12-07,Premium_Economy,Male,Ghana,Abu Dhabi,31/10/1969,,,,
528,2016-12-07,Business,Male,Pakistan,Dubai,,,,,
529,2016-12-07,Business,Male,Not Known,,,,,,
530,2016-12-07,Economy,Male,India,Abu Dhabi,14/05/1970,,,,
531,2016-12-07,Business,Male,Syria,Dubai,29/05/1981,,,,
532,2016-12-07,Business,Male,Not Known,,,,,,
533,2016-12-07,Economy,Male,U.A.E.,Sharjah,19/03/1964,,,,
534,2016-12-07,Business,Male,U.A.E.,Dubai,05/07/1962,2016-12-07,Business,8000.0,100.0
535,2016-12-08,Premium_Economy,Female,India,Abu Dhabi,05/03/1943,,,,
536,2016-12-08,Economy,Male,U.A.E.,Abu Dhabi,03/04/1972,,,,
537,2016-12-08,Business,Male,U.A.E.,Ras Al Khaimah,08/05/1966,,,,
538,2016-12-08,Premium_Economy,Male,Egypt,Dubai,16/08/1965,2016-12-08,Premium_Economy,5000.0,250.0
539,2016-12-08,Economy,Male,Egypt,Abu Dhabi,18/03/1961,,,,
540,2016-12-08,Business,Female,India,Dubai,11/02/1987,2016-12-08,Business,8000.0,290.0
541,2016-12-08,Premium_Economy,Male,Jordan,Sharjah,10/08/1983,,,,
542,2016-12-08,Business,Male,U.A.E.,Abu Dhabi,25/05/1973,,,,
543,2016-12-08,Economy,Male,India,Dubai,26/10/1985,2016-12-08,Economy,4000.0,220.0
544,2016-12-08,Business,Male,India,Sharjah,07/09/1970,,,,
545,2016-12-08,Economy,Female,China,Dubai,07/11/1984,2016-12-08,Economy,4000.0,310.0
546,2016-12-08,Economy,Male,U.A.E.,Ajman,25/05/1982,,,,
547,2016-12-08,Economy,Female,India,Abu Dhabi,16/03/1986,2016-12-08,Economy,4000.0,200.0
548,2016-12-08,Economy,Male,U.A.E.,Abu Dhabi,06/08/1975,2016-12-08,Economy,4000.0,370.0
549,2016-12-08,Economy,Male,Egypt,Abu Dhabi,24/06/1977,,,,
550,2016-12-08,Business,Male,U.A.E.,Al-Ain,04/02/1996,,,,
551,2016-12-08,Business,Male,U.A.E.,Dubai,24/01/1960,,,,
552,2016-12-08,Business,Female,Not Known,,,,,,
553,2016-12-08,Economy,Female,Jordan,Dubai,05/08/1977,,,,
554,2016-12-08,Premium_Economy,Male,U.A.E.,Abu Dhabi,22/11/1958,,,,
555,2016-12-08,Business,Male,U.A.E.,Ras Al Khaimah,15/09/1967,2016-12-08,Business,8000.0,520.0
556,2016-12-08,Economy,Male,Egypt,Al-Ain,06/03/1985,,,,
557,2016-12-08,Economy,Male,India,Dubai,27/01/1968,,,,
558,2016-12-08,Economy,Male,India,Sharjah,13/03/1986,,,,
559,2016-12-08,Economy,Male,Egypt,Sharjah,07/12/1975,,,,
560,2016-12-08,Economy,Male,India,Ras Al Khaimah,20/10/1967,,,,
561,2016-12-08,Business,Male,U.A.E.,Abu Dhabi,19/02/1965,2016-12-08,Business,8000.0,400.0
562,2016-12-08,Premium_Economy,Female,U.A.E.,Ras Al Khaimah,15/05/1993,,,,
563,2016-12-08,Business,Male,U.A.E.,Dubai,09/04/1992,,,,
564,2016-12-08,Premium_Economy,Male,U.A.E.,Umm Al Quwain,15/01/1986,,,,
565,2016-12-08,Economy,Male,India,Abu Dhabi,20/03/1971,2016-12-08,Economy,4000.0,390.0
566,2016-12-08,Business,Male,U.A.E.,Dubai,,,,,
567,2016-12-08,Economy,Male,U.A.E.,,,,,,
568,2016-12-08,Business,Female,U.A.E.,Sharjah,08/09/1984,2016-12-08,Business,8000.0,400.0
569,2016-12-08,Business,Male,Pakistan,Dubai,03/05/1969,2016-12-08,Business,8000.0,340.0
570,2016-12-08,Economy,Male,Jordan,Al-Ain,,,,,
571,2016-12-08,Business,Female,U.A.E.,Sharjah,18/09/1991,,,,
572,2016-12-08,Premium_Economy,Female,Syria,Sharjah,16/12/1982,,,,
573,2016-12-08,Economy,Male,India,Ras Al Khaimah,13/07/1980,,,,
574,2016-12-08,Economy,Male,Iraq,Al-Ain,04/03/1960,,,,
575,2016-12-08,Premium_Economy,Male,India,Dubai,06/09/1984,,,,
576,2016-12-08,Economy,Male,India,Sharjah,04/09/1988,,,,
577,2016-12-08,Economy,Male,India,Dubai,24/10/1981,2016-12-08,Economy,4000.0,200.0
578,2016-12-08,Business,Male,U.A.E.,Abu Dhabi,06/05/1980,,,,
579,2016-12-08,Economy,Female,U.A.E.,Fujairah,08/01/1976,2016-12-08,Economy,4000.0,360.0
580,2016-12-08,Premium_Economy,Male,U.A.E.,Dubai,21/10/1973,,,,
581,2016-12-08,Business,Male,India,Dubai,28/08/1993,,,,
582,2016-12-08,Business,Female,U.A.E.,Sharjah,05/08/1983,,,,
583,2016-12-08,Business,Male,U.A.E.,Al-Ain,25/06/1970,,,,
584,2016-12-08,Business,Male,U.A.E.,Abu Dhabi,05/10/1957,,,,
585,2016-12-08,Economy,Male,Jordan,Umm Al Quwain,22/09/1981,2016-12-08,Economy,4000.0,390.0
586,2016-12-08,Economy,Male,India,Dubai,01/05/1969,,,,
587,2016-12-08,Premium_Economy,Male,Egypt,Ras Al Khaimah,27/01/1981,,,,
588,2016-12-08,Business,Female,U.A.E.,Ajman,21/03/1979,,,,
589,2016-12-08,Premium_Economy,Male,U.A.E.,,14/05/1986,,,,
590,2016-12-08,Premium_Economy,Female,U.A.E.,Ajman,22/11/1993,2016-12-08,Premium_Economy,5000.0,260.0
591,2016-12-08,Business,Male,U.A.E.,Dubai,01/07/1980,,,,
592,2016-12-08,Business,Male,U.A.E.,Fujairah,,,,,
593,2016-12-08,Premium_Economy,Male,India,Dubai,02/12/1986,,,,
594,2016-12-08,Business,Male,Ireland,Abu Dhabi,13/05/1963,2016-12-08,Business,8000.0,170.0
595,2016-12-08,Business,Male,U.A.E.,Dubai,31/05/1974,2016-12-08,Business,8000.0,260.0
596,2016-12-08,Business,Male,Sudan,Dubai,30/11/1958,,,,
597,2016-12-08,Premium_Economy,Male,Syria,Dubai,03/01/1979,,,,
598,2016-12-08,Economy,Male,Egypt,Dubai,,,,,
599,2016-12-08,Economy,Male,China,Dubai,12/02/1976,2016-12-08,Economy,4000.0,120.0
600,2016-12-08,Economy,Male,India,Abu Dhabi,07/10/1973,,,,
601,2016-12-08,Premium_Economy,Male,Mauretanian,Dubai,01/05/1979,,,,
602,2016-12-08,Premium_Economy,Female,Morocco,Abu Dhabi,26/10/1974,,,,
603,2016-12-08,Economy,Male,Not Known,,,,,,
604,2016-12-08,Economy,Female,U.A.E.,Al-Ain,04/07/1981,,,,
605,2016-12-08,Premium_Economy,Male,India,Sharjah,16/05/1986,,,,
606,2016-12-08,Economy,Male,India,Dubai,02/09/1981,2016-12-08,Economy,4000.0,340.0
607,2016-12-08,Business,Female,U.A.E.,Al-Ain,02/07/1965,,,,
608,2016-12-08,Business,Female,U.A.E.,Sharjah,06/09/1987,,,,
609,2016-12-08,Business,Female,U.A.E.,Dubai,25/12/1981,,,,
610,2016-12-08,Business,Male,U.A.E.,Abu Dhabi,15/05/1973,,,,
611,2016-12-08,Business,Male,U.A.E.,Abu Dhabi,27/01/1990,2016-12-08,Business,8000.0,240.0
612,2016-12-08,Economy,Male,Egypt,Abu Dhabi,09/04/1978,,,,
613,2016-12-08,Premium_Economy,Male,Syria,Abu Dhabi,07/07/1970,2016-12-08,Premium_Economy,5000.0,480.0
614,2016-12-09,Premium_Economy,Male,Philippines,Dubai,24/06/1980,2016-12-09,Premium_Economy,5000.0,370.0
615,2016-12-09,Business,Male,Turkey,Dubai,,,,,
616,2016-12-09,Premium_Economy,Male,India,Dubai,26/05/1975,,,,
617,2016-12-09,Premium_Economy,Male,India,Abu Dhabi,07/05/1964,,,,
618,2016-12-09,Business,Male,Pakistan,Dubai,11/09/1985,2016-12-09,Business,8000.0,310.0
619,2016-12-09,Premium_Economy,Male,Jordan,Dubai,19/05/1984,2016-12-09,Premium_Economy,5000.0,400.0
620,2016-12-09,Economy,Male,Egypt,Abu Dhabi,08/10/1974,,,,
621,2016-12-09,Premium_Economy,Male,India,Abu Dhabi,25/12/1989,2016-12-09,Premium_Economy,5000.0,170.0
622,2016-12-09,Economy,Male,India,Dubai,02/02/1984,2016-12-09,Economy,4000.0,190.0
623,2016-12-09,Premium_Economy,Male,Philippines,Dubai,27/07/1978,2016-12-09,Premium_Economy,5000.0,700.0
624,2016-12-09,Business,Male,United Kingdom,Dubai,14/04/1980,2016-12-09,Business,8000.0,230.0
625,2016-12-09,Economy,Male,Cameroonian,Abu Dhabi,19/04/1980,,,,
626,2016-12-09,Economy,Male,Egypt,Abu Dhabi,10/12/1983,,,,
627,2016-12-10,Business,Male,Egypt,Abu Dhabi,29/07/1980,,,,
